Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
Q09825	Q09825	sad1	sad1	14655046:0018:LC:binary|21880100:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q09825	Q10109	sad1	lem2	21880100:0018:LC:binary|26771498:0018:HT:binary|33109728:0090:HT:binary	4896	True
Q09825	Q10322	sad1	dma1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q09825	Q92349	sad1	mug79	26771498:0018:HT:binary	4896	True
Q09825	Q9HFE5	sad1	apm1	14655046:0018:LC:binary|26771498:0018:HT:binary	4896	True
Q09825	Q9P7B3	sad1	SPAC521.04c	26771498:0018:HT:binary	4896	True
Q09825	Q9URX8	sad1	SPAC890.06	26771498:0018:HT:binary	4896	True
Q09825	Q9USH7	sad1	psy1	26771498:0018:HT:binary	4896	True
Q09825	Q9UT30	sad1	brr6	26771498:0018:HT:binary	4896	True
Q09825	Q9UU82	sad1	are2	26771498:0018:HT:binary	4896	True
Q09830	Q9P7K8	SPAC4G8.04	spt4	26771498:0018:HT:binary	4896	True
Q09835	Q10109	gos1	lem2	33109728:0090:HT:binary	4896	True
Q09844	Q09844	SPAC23D3.03c	SPAC23D3.03c	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q09849	Q9UTQ7	arp42	arp9	18622392:0676:LC:co-complex|26771498:0018:HT:binary	4896	True
Q09858	Q9Y738	nnf1	mis12	16079914:0004:LC:co-complex|26771498:0018:HT:binary|29180432:0114:LC:binary	4896	True
Q09868	Q09868	cip2	cip2	26771498:0018:HT:binary	4896	True
Q09870	Q10186	SPAC12G12.06c	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
Q09870	Q9P7H9	SPAC12G12.06c	SPAC105.03c	26771498:0018:HT:binary	4896	True
Q09870	Q9P7I3	SPAC12G12.06c	mdv1	26771498:0018:HT:binary	4896	True
Q09870	Q9UT46	SPAC12G12.06c	moc3	26771498:0018:HT:binary	4896	True
Q09870	Q9UTG1	SPAC12G12.06c	SPAC1805.16c	26771498:0018:HT:binary	4896	True
Q09870	Q9Y7S0	SPAC12G12.06c	SPCC569.01c	26771498:0018:HT:binary	4896	True
Q09872	Q9UTP4	SPAC12G12.09	SPAC11H11.03c	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q09892	Q09892	sty1	sty1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q09892	Q10322	sty1	dma1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q09893	Q09893	SPAC24B11.05	SPAC24B11.05	26771498:0018:HT:binary	4896	True
Q09899	Q09899	hem3	hem3	26771498:0018:HT:binary	4896	True
Q09908	Q9HFE5	phf2	apm1	26771498:0018:HT:binary	4896	True
Q09908	Q9UT33	phf2	dph3	26771498:0018:HT:binary	4896	True
Q09911	Q9P789	SPAC30D11.14c	SPBP35G2.14	26771498:0018:HT:binary	4896	True
Q09911	Q9UT46	SPAC30D11.14c	moc3	26771498:0018:HT:binary	4896	True
Q09913	Q09913	SPAC1F7.09c	SPAC1F7.09c	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q09913	Q9UT46	SPAC1F7.09c	moc3	26771498:0018:HT:binary	4896	True
Q09918	Q9P7I3	hsp3105	mdv1	26771498:0018:HT:binary	4896	True
Q09921	Q09921	SPAC1F7.10	SPAC1F7.10	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q09921	Q92368	SPAC1F7.10	rcd1	26771498:0018:HT:binary	4896	True
Q09922	Q09922	SPAC1F7.11c	SPAC1F7.11c	26771498:0018:HT:binary	4896	True
Q09924	Q9UT76	tif224	tif222	26771498:0018:HT:binary	4896	True
Q09926	Q10186	pcr1	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
Q0E7J8	Q0E7J8	rev7	rev7	26771498:0018:HT:binary	4896	True
Q10061	Q9UTN0	SPAC1F5.06	SPAC139.03	26771498:0018:HT:binary	4896	True
Q10066	Q10066	aru1	aru1	26771498:0018:HT:binary	4896	True
Q10078	Q9UU91	ppk13	yop1	26771498:0018:HT:binary	4896	True
Q10081	Q10081	SPAC11D3.02c	SPAC11D3.02c	26771498:0018:HT:binary	4896	True
Q10083	Q10083	SPAC11D3.04c	SPAC11D3.04c	26771498:0018:HT:binary	4896	True
Q10083	Q10149	SPAC11D3.04c	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
Q10083	Q9USM1	SPAC11D3.04c	rpn1302	26771498:0018:HT:binary	4896	True
Q10099	Q9UUE5	seh1	nup85	15226438:0004:LC:co-complex|15226438:0007:LC:binary|22955883:0096:LC:binary|26771498:0018:HT:binary	4896	True
Q10109	Q10153	lem2	pis1	33109728:0090:HT:binary	4896	True
Q10109	Q10255	lem2	SPAC56F8.07	33109728:0090:HT:binary	4896	True
Q10109	Q10269	lem2	are1	33109728:0090:HT:binary	4896	True
Q10109	Q10436	lem2	SPAC12B10.02c	33109728:0090:HT:binary	4896	True
Q10109	Q8NIQ1	lem2	SPAC2F3.18c	33109728:0090:HT:binary	4896	True
Q10109	Q8WZJ9	lem2	hut1	33109728:0090:HT:binary	4896	True
Q10109	Q96VG2	lem2	ost4	33109728:0090:HT:binary	4896	True
Q10109	Q96WW4	lem2	ivn1	33109728:0090:HT:binary	4896	True
Q10109	Q96WW6	lem2	alg2	33109728:0090:HT:binary	4896	True
Q10109	Q9C100	lem2	ogm2	33109728:0090:HT:binary	4896	True
Q10109	Q9C1W3	lem2	erg1	33109728:0090:HT:binary	4896	True
Q10109	Q9C1W7	lem2	mim1	33109728:0090:HT:binary	4896	True
Q10109	Q9P3E4	lem2	SPAC750.07c	33109728:0090:HT:binary	4896	True
Q10109	Q9UR05	lem2	dlc2	33109728:0090:HT:binary	4896	True
Q10109	Q9UR17	lem2	nrf1	33109728:0090:HT:binary	4896	True
Q10109	Q9US04	lem2	ggt1	33109728:0090:HT:binary	4896	True
Q10109	Q9US56	lem2	mug31	33109728:0090:HT:binary	4896	True
Q10109	Q9USM6	lem2	oca8	33109728:0090:HT:binary	4896	True
Q10109	Q9USQ0	lem2	spo7	33109728:0090:HT:binary	4896	True
Q10109	Q9USV7	lem2	ctr6	33109728:0090:HT:binary	4896	True
Q10109	Q9USW2	lem2	inp2	33109728:0090:HT:binary	4896	True
Q10109	Q9UTQ9	lem2	spc2	33109728:0090:HT:binary	4896	True
Q10109	Q9UTS6	lem2	dlc1	33109728:0090:HT:binary	4896	True
Q10109	Q9UU91	lem2	yop1	33109728:0090:HT:binary	4896	True
Q10109	Q9UUI8	lem2	SPAC22F8.04	33109728:0090:HT:binary	4896	True
Q10109	Q9Y709	lem2	skp1	33109728:0090:HT:binary	4896	True
Q10109	Q9Y7J4	lem2	arc3	33109728:0090:HT:binary	4896	True
Q10109	Q9Y7L0	lem2	sec22	33109728:0090:HT:binary	4896	True
Q10109	Q9Y7R5	lem2	ins1	33109728:0090:HT:binary	4896	True
Q10109	Q9Y7Y4	lem2	cox10	33109728:0090:HT:binary	4896	True
Q10110	Q9P7I3	rrn3	mdv1	26771498:0018:HT:binary	4896	True
Q10113	Q10113	mal3	mal3	16951255:0018:LC:binary|26771498:0018:HT:binary|30973898:0018:LC:binary	4896	True
Q10113	Q1MTQ1	mal3	tea2	15177031:0004:LC:co-complex|15177031:0007:LC:binary|15665379:0096:LC:binary|18059460:0071:LC:binary|26771498:0018:HT:binary	4896	True
Q10140	Q10140	SPAC3H8.04	SPAC3H8.04	26771498:0018:HT:binary	4896	True
Q10146	Q9UTR8	rrp6	red1	21317872:0004:LC:co-complex|21317872:0007:LC:binary|24713849:0004:HT:co-complex	4896	True
Q10149	Q10186	SPAC1D4.02c	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
Q10149	Q10314	SPAC1D4.02c	SPAC17G8.02	26771498:0018:HT:binary	4896	True
Q10149	Q7Z996	SPAC1D4.02c	pop8	26771498:0018:HT:binary	4896	True
Q10149	Q92346	SPAC1D4.02c	SPAC6G9.01c	26771498:0018:HT:binary	4896	True
Q10149	Q92398	SPAC1D4.02c	spm1	26771498:0018:HT:binary	4896	True
Q10149	Q9C1W6	SPAC1D4.02c	SPBC713.09	26771498:0018:HT:binary	4896	True
Q10149	Q9HE16	SPAC1D4.02c	SPAC1399.05c	26771498:0018:HT:binary	4896	True
Q10149	Q9URW7	SPAC1D4.02c	vps17	26771498:0018:HT:binary	4896	True
Q10149	Q9USN6	SPAC1D4.02c	SPCC132.03	26771498:0018:HT:binary	4896	True
Q10149	Q9UU91	SPAC1D4.02c	yop1	26771498:0018:HT:binary	4896	True
Q10160	Q10186	rmi1	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
Q10160	Q9P7I3	rmi1	mdv1	26771498:0018:HT:binary	4896	True
Q10160	Q9Y7S0	rmi1	SPCC569.01c	26771498:0018:HT:binary	4896	True
Q10169	Q10169	dph1	dph1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q10169	Q9HE05	dph1	ufd2	20427284:0096:LC:binary|26771498:0018:HT:binary	4896	True
Q10169	Q9P6S6	dph1	SPBC27.01c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q10172	Q10172	pan1	pan1	26771498:0018:HT:binary	4896	True
Q10186	Q10322	SPAC3F10.12c	dma1	26771498:0018:HT:binary	4896	True
Q10186	Q10426	SPAC3F10.12c	rik1	26771498:0018:HT:binary	4896	True
Q10186	Q92349	SPAC3F10.12c	mug79	26771498:0018:HT:binary	4896	True
Q10186	Q9HFE5	SPAC3F10.12c	apm1	26771498:0018:HT:binary	4896	True
Q10186	Q9P7C8	SPAC3F10.12c	sld5	26771498:0018:HT:binary	4896	True
Q10186	Q9P7R5	SPAC3F10.12c	gfh1	26771498:0018:HT:binary	4896	True
Q10186	Q9P805	SPAC3F10.12c	dcp1	26771498:0018:HT:binary	4896	True
Q10186	Q9USP9	SPAC3F10.12c	SPBC902.04	26771498:0018:HT:binary	4896	True
Q10186	Q9UT56	SPAC3F10.12c	rps2601	26771498:0018:HT:binary	4896	True
Q10186	Q9UTB4	SPAC3F10.12c	mss51	26771498:0018:HT:binary	4896	True
Q10186	Q9UTC6	SPAC3F10.12c	isu1	26771498:0018:HT:binary	4896	True
Q10186	Q9Y7J9	SPAC3F10.12c	mcp5	26771498:0018:HT:binary	4896	True
Q10193	Q10422	srp1	SPAC25G10.01	26771498:0018:HT:binary	4896	True
Q10193	Q9P6R9	srp1	cwf22	26771498:0018:HT:binary	4896	True
Q10193	Q9USH5	srp1	SPCC825.05c	26771498:0018:HT:binary	4896	True
Q10197	Q9P7I3	alp1	mdv1	26771498:0018:HT:binary	4896	True
Q10199	Q10199	imp2	imp2	26771498:0018:HT:binary|26776521:0114:LC:binary	4896	True
Q10204	Q10360	acr1	rrn10	26771498:0018:HT:binary	4896	True
Q10206	Q10206	dph2	dph2	26771498:0018:HT:binary	4896	True
Q10216	Q10216	SPAC4H3.08	SPAC4H3.08	26771498:0018:HT:binary	4896	True
Q10218	Q10218	ppc89	ppc89	16775007:0018:LC:binary|26771498:0018:HT:binary	4896	True
Q10218	Q10322	ppc89	dma1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q10218	Q92349	ppc89	mug79	26771498:0018:HT:binary	4896	True
Q10218	Q9HFE5	ppc89	apm1	26771498:0018:HT:binary	4896	True
Q10225	Q10225	btb3	btb3	26771498:0018:HT:binary	4896	True
Q10232	Q9P7I3	rpl901	mdv1	26771498:0018:HT:binary	4896	True
Q10237	Q9HGP0	SPAC4G9.04c	pvg4	26771498:0018:HT:binary	4896	True
Q10237	Q9P6P7	SPAC4G9.04c	SPAC644.16	26771498:0018:HT:binary	4896	True
Q10237	Q9P7I3	SPAC4G9.04c	mdv1	26771498:0018:HT:binary	4896	True
Q10250	Q9P7I3	SPAC56F8.02	mdv1	26771498:0018:HT:binary	4896	True
Q10250	Q9UT46	SPAC56F8.02	moc3	26771498:0018:HT:binary	4896	True
Q10254	Q10254	alg10	alg10	26771498:0018:HT:binary	4896	True
Q10267	Q10267	upf3	upf3	26771498:0018:HT:binary	4896	True
Q10276	Q10276	SPAC13G7.12c	SPAC13G7.12c	26771498:0018:HT:binary	4896	True
Q10295	Q9UTR8	pla1	red1	21317872:0004:LC:co-complex|21317872:0007:LC:binary|24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex	4896	True
Q10304	Q9P7G0	SPAC22H10.11c	SPAC1142.04	26771498:0018:HT:binary	4896	True
Q10314	Q10314	SPAC17G8.02	SPAC17G8.02	26771498:0018:HT:binary	4896	True
Q10314	Q92349	SPAC17G8.02	mug79	26771498:0018:HT:binary	4896	True
Q10314	Q9P777	SPAC17G8.02	his2	26771498:0018:HT:binary	4896	True
Q10314	Q9USP9	SPAC17G8.02	SPBC902.04	26771498:0018:HT:binary	4896	True
Q10314	Q9UUB8	SPAC17G8.02	SPBC1709.19c	26771498:0018:HT:binary	4896	True
Q10316	Q92352	arc5	arc4	26771498:0018:HT:binary	4896	True
Q10322	Q9C0W2	dma1	abo2	26771498:0018:HT:binary	4896	True
Q10322	Q9HGP0	dma1	pvg4	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q10322	Q9P6R2	dma1	SPBC13E7.08c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q10322	Q9P7H9	dma1	SPAC105.03c	26771498:0018:HT:binary	4896	True
Q10322	Q9P7I3	dma1	mdv1	26771498:0018:HT:binary	4896	True
Q10328	Q9UT82	phx1	mrp17	26771498:0018:HT:binary	4896	True
Q10332	Q10332	SPBC582.10c	SPBC582.10c	26771498:0018:HT:binary	4896	True
Q10334	Q9P7I3	SPBC582.08	mdv1	26771498:0018:HT:binary	4896	True
Q10347	Q92462	SPAC1F12.05	pub1	26771498:0018:HT:binary	4896	True
Q10347	Q9P3U2	SPAC1F12.05	SPAC328.04	26771498:0018:HT:binary	4896	True
Q10347	Q9UT46	SPAC1F12.05	moc3	26771498:0018:HT:binary	4896	True
Q10407	Q9Y884	mkh1	skh1	10591634:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|27451356:0004:LC:co-complex	4896	True
Q10423	Q10423	cce1	cce1	11726496:0114:LC:binary	4896	True
Q10425	Q9P7I3	SPAC25G10.08	mdv1	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q10426	Q10426	rik1	rik1	26771498:0018:HT:binary	4896	True
Q10426	Q9P7I3	rik1	mdv1	26771498:0018:HT:binary	4896	True
Q10426	Q9UT46	rik1	moc3	26771498:0018:HT:binary	4896	True
Q10429	Q9Y7R3	cnd3	cnd2	12000964:0007:LC:binary|12000964:0029:LC:binary|26257282:0004:LC:co-complex|26257282:0018:LC:binary|26771498:0018:HT:binary	4896	True
Q10432	Q10432	ccq1	ccq1	26771498:0018:HT:binary|29216371:0018:LC:binary	4896	True
Q10440	Q9P7I3	emi5	mdv1	26771498:0018:HT:binary	4896	True
Q10446	Q9Y821	SPAC12B10.13	med4	26771498:0018:HT:binary	4896	True
Q10451	Q9UT12	ppr5	SPAP8A3.02c	26771498:0018:HT:binary	4896	True
Q10585	Q9Y7Y1	spd1	sgm1	26771498:0018:HT:binary	4896	True
Q11118	Q9P7I3	wos2	mdv1	26771498:0018:HT:binary	4896	True
Q11118	Q9UTA4	wos2	pop1	26771498:0018:HT:binary	4896	True
Q11118	Q9UUA5	wos2	SPBC409.19c	26771498:0018:HT:binary	4896	True
Q11120	Q11120	ofd1	ofd1	26771498:0018:HT:binary	4896	True
Q11120	Q9USJ7	ofd1	nro1	19158663:0006:LC:binary|19158663:0096:LC:binary|21481773:0004:LC:co-complex|21481773:0006:LC:binary|21481773:0018:LC:binary|21481773:0065:LC:binary|21481773:0071:LC:binary|21481773:0096:LC:binary|22017871:0004:LC:co-complex|26771498:0018:HT:binary|29083304:0004:LC:co-complex	4896	True
Q1MTN8	Q92349	SPBC16D10.01c	mug79	26771498:0018:HT:binary	4896	True
Q1MTN9	Q9P7I3	rlf2	mdv1	26771498:0018:HT:binary	4896	True
Q2L4W6	Q9HGP0	spo5	pvg4	26771498:0018:HT:binary	4896	True
Q4LB35	Q4LB35	fol1	fol1	26771498:0018:HT:binary	4896	True
Q7LKV3	Q7LKV3	sen15	sen15	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q7LL14	Q9USX8	msl1	lea1	26771498:0018:HT:binary	4896	True
Q874R3	Q9UT86	apc2	apc11	16950791:0018:LC:binary|26771498:0018:HT:binary	4896	True
Q8WZJ8	Q8WZJ8	rpc31	rpc31	26771498:0018:HT:binary	4896	True
Q8WZJ8	Q96WV0	rpc31	SPCPB16A4.05c	26771498:0018:HT:binary	4896	True
Q8WZJ8	Q9Y7Y1	rpc31	sgm1	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q8WZK3	Q9P7I3	ibp1	mdv1	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q8WZK5	Q92462	SPBC839.02	pub1	26771498:0018:HT:binary	4896	True
Q92345	Q92345	SPAC1F8.07c	SPAC1F8.07c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q92349	Q9C0W2	mug79	abo2	26771498:0018:HT:binary	4896	True
Q92349	Q9HE16	mug79	SPAC1399.05c	26771498:0018:HT:binary	4896	True
Q92349	Q9HGP0	mug79	pvg4	26771498:0018:HT:binary	4896	True
Q92349	Q9P3U2	mug79	SPAC328.04	26771498:0018:HT:binary	4896	True
Q92349	Q9P7H9	mug79	SPAC105.03c	26771498:0018:HT:binary	4896	True
Q92349	Q9P7I3	mug79	mdv1	26771498:0018:HT:binary	4896	True
Q92349	Q9URY2	mug79	alp7	26771498:0018:HT:binary	4896	True
Q92349	Q9USP7	mug79	mto2	26771498:0018:HT:binary	4896	True
Q92349	Q9UT46	mug79	moc3	26771498:0018:HT:binary	4896	True
Q92349	Q9UUA9	mug79	tsr2	26771498:0018:HT:binary	4896	True
Q92349	Q9Y7S0	mug79	SPCC569.01c	26771498:0018:HT:binary	4896	True
Q92360	Q9UT68	SPAC6G9.15c	SPCC4F11.03c	26771498:0018:HT:binary	4896	True
Q92368	Q92368	rcd1	rcd1	26771498:0018:HT:binary	4896	True
Q92368	Q9P7Q4	rcd1	sec18	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q92368	Q9USY4	rcd1	abp2	26771498:0018:HT:binary	4896	True
Q92375	Q92375	trr1	trr1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q92380	Q92380	rec11	rec11	25993311:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
Q92462	Q9USP9	pub1	SPBC902.04	26771498:0018:HT:binary	4896	True
Q96WV0	Q96WV0	SPCPB16A4.05c	SPCPB16A4.05c	26771498:0018:HT:binary	4896	True
Q96WW6	Q96WW6	alg2	alg2	26771498:0018:HT:binary	4896	True
Q9C0W2	Q9C0W2	abo2	abo2	26771498:0018:HT:binary	4896	True
Q9C0W2	Q9P7G0	abo2	SPAC1142.04	26771498:0018:HT:binary	4896	True
Q9C0Z9	Q9P7I3	rpc17	mdv1	26771498:0018:HT:binary	4896	True
Q9C107	Q9C107	mcl1	mcl1	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q9C1X1	Q9P789	SPBC713.04c	SPBP35G2.14	26771498:0018:HT:binary	4896	True
Q9C1X5	Q9UT79	SPAP32A8.02	msc1	26771498:0018:HT:binary	4896	True
Q9HDT8	Q9HDT8	SPCP20C8.01c	SPCP20C8.01c	26771498:0018:HT:binary	4896	True
Q9HDT8	Q9Y7S0	SPCP20C8.01c	SPCC569.01c	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q9HDU7	Q9HDU7	SPBPB2B2.08	SPBPB2B2.08	26771498:0018:HT:binary	4896	True
Q9HDW6	Q9HDW6	vma5	vma5	26771498:0018:HT:binary	4896	True
Q9HDX8	Q9HDX8	alo1	alo1	26771498:0018:HT:binary	4896	True
Q9HDY1	Q9HDY1	ase1	ase1	18061564:0018:LC:binary|26771498:0018:HT:binary	4896	True
Q9HDZ0	Q9UT79	SPAP11E10.01	msc1	26771498:0018:HT:binary	4896	True
Q9HDZ2	Q9HDZ2	cwh43	cwh43	26771498:0018:HT:binary	4896	True
Q9HE01	Q9Y824	SPAC589.03c	SPBC1105.01	26771498:0018:HT:binary	4896	True
Q9HE09	Q9HE09	fml2	fml2	26771498:0018:HT:binary	4896	True
Q9HE15	Q9HE15	SPAC1399.04c	SPAC1399.04c	26771498:0018:HT:binary	4896	True
Q9HE16	Q9HE16	SPAC1399.05c	SPAC1399.05c	26771498:0018:HT:binary	4896	True
Q9HE16	Q9UTB4	SPAC1399.05c	mss51	26771498:0018:HT:binary	4896	True
Q9HE16	Q9UUI5	SPAC1399.05c	sec24	26771498:0018:HT:binary	4896	True
Q9HE16	Q9Y8G3	SPAC1399.05c	mex67	26771498:0018:HT:binary	4896	True
Q9HFE4	Q9HFE4	fmo1	fmo1	16777962:0114:LC:binary	4896	True
Q9HFE5	Q9P3U1	apm1	SPAC328.05	26771498:0018:HT:binary	4896	True
Q9HFE5	Q9Y7L1	apm1	SPBC2A9.09	26771498:0018:HT:binary	4896	True
Q9HFE8	Q9P3W5	tra1	tel2	18076573:0004:LC:co-complex|18076573:0007:LC:binary|21642955:0004:LC:co-complex|21642955:0676:LC:co-complex|26771498:0018:HT:binary	4896	True
Q9HGL6	Q9P6L5	brx1	end4	26771498:0018:HT:binary	4896	True
Q9HGM6	Q9HGM6	SPBC543.05c	SPBC543.05c	26771498:0018:HT:binary	4896	True
Q9HGP0	Q9HGP0	pvg4	pvg4	26771498:0018:HT:binary	4896	True
Q9HGP0	Q9P805	pvg4	dcp1	26771498:0018:HT:binary	4896	True
Q9HGP4	Q9HGP4	SPAC631.02	SPAC631.02	26771498:0018:HT:binary	4896	True
Q9HGP4	Q9Y7Y1	SPAC631.02	sgm1	26771498:0018:HT:binary	4896	True
Q9P371	Q9Y821	sst2	med4	26771498:0018:HT:binary	4896	True
Q9P3T8	Q9UT53	cin2	SPAC806.06c	26771498:0018:HT:binary	4896	True
Q9P3U0	Q9P3U0	ubp2	ubp2	26771498:0018:HT:binary	4896	True
Q9P3U1	Q9Y7M5	SPAC328.05	mrpl10	26771498:0018:HT:binary	4896	True
Q9P3U2	Q9P3U2	SPAC328.04	SPAC328.04	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q9P3U2	Q9P6R8	SPAC328.04	cwf24	26771498:0018:HT:binary	4896	True
Q9P3U2	Q9USP9	SPAC328.04	SPBC902.04	26771498:0018:HT:binary	4896	True
Q9P6J4	Q9P6J4	SPBC1683.06c	SPBC1683.06c	26771498:0018:HT:binary	4896	True
Q9P6K1	Q9P6K1	sft2	sft2	26771498:0018:HT:binary	4896	True
Q9P6L5	Q9P6L5	end4	end4	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q9P6L5	Q9USP6	end4	clc1	26771498:0018:HT:binary	4896	True
Q9P6L5	Q9USP9	end4	SPBC902.04	26771498:0018:HT:binary	4896	True
Q9P6N8	Q9P6N8	rrp3	rrp3	26771498:0018:HT:binary	4896	True
Q9P6P6	Q9P7Q4	mrpl9	sec18	26771498:0018:HT:binary	4896	True
Q9P6P8	Q9UTD3	SPAC644.13c	yip5	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q9P6Q2	Q9P6Q2	utr4	utr4	26771498:0018:HT:binary	4896	True
Q9P6R8	Q9USK0	cwf24	ipk1	26771498:0018:HT:binary	4896	True
Q9P779	Q9USM8	SPBC1711.11	atg20	26771498:0018:HT:binary|27737912:0004:LC:co-complex|27737912:0018:LC:binary	4896	True
Q9P782	Q9P7E3	SPBC1711.08	spe2	26771498:0018:HT:binary	4896	True
Q9P785	Q9UUB1	SPBC1711.05	rib4	26771498:0018:HT:binary	4896	True
Q9P785	Q9Y7Q2	SPBC1711.05	gst1	26771498:0018:HT:binary	4896	True
Q9P786	Q9P786	mtd1	mtd1	26771498:0018:HT:binary	4896	True
Q9P789	Q9P789	SPBP35G2.14	SPBP35G2.14	26771498:0018:HT:binary	4896	True
Q9P790	Q9P790	swc2	swc2	19911051:0004:LC:co-complex|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q9P7C0	Q9UU88	SPAC2E1P5.05	SPCC830.11c	26771498:0018:HT:binary	4896	True
Q9P7C8	Q9P7I3	sld5	mdv1	26771498:0018:HT:binary	4896	True
Q9P7D3	Q9P7G0	SPBP4H10.16c	SPAC1142.04	26771498:0018:HT:binary	4896	True
Q9P7D7	Q9URY2	lcf2	alp7	26771498:0018:HT:binary	4896	True
Q9P7E3	Q9P7E3	spe2	spe2	26771498:0018:HT:binary	4896	True
Q9P7F8	Q9UU82	get3	are2	26771498:0018:HT:binary	4896	True
Q9P7F8	Q9UUA5	get3	SPBC409.19c	26771498:0018:HT:binary	4896	True
Q9P7F8	Q9UUH8	get3	SPAC630.04c	26771498:0018:HT:binary	4896	True
Q9P7G0	Q9P7G0	SPAC1142.04	SPAC1142.04	26771498:0018:HT:binary	4896	True
Q9P7G0	Q9Y7J9	SPAC1142.04	mcp5	26771498:0018:HT:binary	4896	True
Q9P7G0	Q9Y7Y1	SPAC1142.04	sgm1	26771498:0018:HT:binary	4896	True
Q9P7G9	Q9P7G9	met14	met14	26771498:0018:HT:binary	4896	True
Q9P7H9	Q9P7H9	SPAC105.03c	SPAC105.03c	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9P7I3	mdv1	mdv1	21149566:0004:LC:co-complex|21149566:0096:LC:binary|26771498:0018:HT:binary	4896	True
Q9P7I3	Q9P7R4	mdv1	ubc8	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9UST5	mdv1	rrn7	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9USU9	mdv1	toa1	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9UT33	mdv1	dph3	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9UTC6	mdv1	isu1	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9UUA5	mdv1	SPBC409.19c	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9Y705	mdv1	alp4	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9Y7R3	mdv1	cnd2	26771498:0018:HT:binary	4896	True
Q9P7I3	Q9Y801	mdv1	mug57	26771498:0018:HT:binary	4896	True
Q9P7L3	Q9P7L3	SPBC21C3.10c	SPBC21C3.10c	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q9P7M9	Q9P7M9	rib1	rib1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
Q9P7N1	Q9P7N1	SPAP27G11.07c	SPAP27G11.07c	26771498:0018:HT:binary	4896	True
Q9P7Q4	Q9P7Q4	sec18	sec18	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
Q9P7Q4	Q9UT76	sec18	tif222	26771498:0018:HT:binary	4896	True
Q9P7Q4	Q9UTB4	sec18	mss51	26771498:0018:HT:binary	4896	True
Q9P7Q4	Q9UTC6	sec18	isu1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
